gen	evals	std                                          	min                                                  	avg                                              	max                                          
109	168  	[ 3.95639904 13.46620378  5.27180392  0.18780133]	[ -5.81233254 -60.16194818 -13.7219247    5.14094863]	[ 5.11175361 -7.60902781  3.62686827  5.75830593]	[12.00632852  6.20289261 11.88949274  6.24025996]
110	168  	[ 3.99342905 14.08453768  5.05405562  0.19684301]	[ -5.81233254 -60.40720478 -13.7219247    5.14094863]	[ 4.99755135 -7.69690898  4.01780736  5.75020039]	[12.00632852  6.20289261 11.88949274  6.24025996]
111	168  	[ 3.9981485  14.25401088  4.97126546  0.20082308]	[ -5.81233254 -64.23815528 -13.7219247    5.14094863]	[ 4.95325972 -7.4095851   4.257524    5.75244332]	[12.00632852  6.20289261 12.42520513  6.24025996]
112	168  	[ 4.06574271 14.68076396  5.12019812  0.19586288]	[ -5.81233254 -64.23815528 -13.7219247    5.14094863]	[ 4.99418579 -8.45283306  4.46603817  5.74254602]	[12.00632852  6.20289261 12.74354645  6.24025996]
113	168  	[ 4.30404774 14.54633097  5.04603332  0.21660544]	[ -5.81233254 -64.23815528  -7.14732051   5.14094863]	[ 4.71401997 -7.41483194  4.07072955  5.75192629]	[12.00632852  6.20289261 13.77746682  6.24025996]
114	168  	[ 4.51240239 15.26485313  5.06724     0.2100587 ]	[ -6.30980777 -64.23815528  -7.14732051   5.14094863]	[ 4.81757778 -8.8515541   4.11744334  5.7448486 ]	[12.00632852  6.20289261 13.77746682  6.24026878]
115	168  	[ 4.96198269 16.20795963  5.3345617   0.19941092]	[ -6.30980777 -64.23815528  -7.14732051   5.14094863]	[ 4.63829647 -9.92127141  3.96813291  5.74808622]	[12.00632852  6.20289261 13.77746682  6.24026878]
116	168  	[ 5.02664776 16.62391752  5.28348695  0.20487479]	[ -6.30980777 -64.23815528  -7.14732051   5.14094863]	[  4.49574131 -10.13019335   4.16161146   5.73898589]	[12.00632852  6.20289261 13.77746682  6.24026878]
117	168  	[ 5.04714287 18.56924512  5.27583664  0.20710687]	[ -6.30980777 -74.37176389  -7.14732051   5.14094863]	[  4.22969784 -11.45391556   4.66139498   5.73553886]	[12.00632852  6.20289261 13.77746682  6.24032093]
118	168  	[ 5.2761847  20.37576386  5.24528186  0.19478902]	[ -6.30980777 -74.37176389  -7.14732051   5.14094863]	[  3.91624764 -13.29598137   5.01479188   5.73704262]	[11.44766725  6.23840361 13.77746682  6.24026878]
119	168  	[ 5.32810472 19.43120343  5.39793084  0.19193017]	[ -6.30980777 -74.37176389 -10.35585075   5.14094863]	[  4.10085233 -13.69245932   4.71847031   5.74559506]	[14.77686356  6.23840361 13.77746682  6.24026878]
120	168  	[ 5.40759408 20.32014892  5.35433959  0.18791776]	[ -6.30980777 -74.37176389 -10.35585075   5.14094863]	[  3.99214059 -15.0956693    5.1605576    5.75450217]	[14.77686356  6.23840361 13.77746682  6.24026878]
121	168  	[ 5.27393356 21.15670605  5.81858369  0.18015789]	[ -6.30980777 -74.37176389 -11.65911247   5.14094863]	[  4.45589245 -15.5910966    5.12339277   5.75184415]	[14.77686356  6.13567947 13.77746682  6.24026878]
122	168  	[ 5.23253324 22.83766399  5.89362495  0.17380456]	[ -6.30980777 -74.37176389 -11.65911247   5.14094863]	[  4.58660399 -17.37389472   5.18415711   5.74921658]	[14.77686356  6.13567947 13.77746682  6.24026878]
123	168  	[ 5.29910277 23.36691681  5.6717884   0.184637  ]	[ -8.70607305 -74.37176389 -11.65911247   5.14094863]	[  4.39400752 -16.62594331   5.51276823   5.74900847]	[14.77686356  6.13567947 13.77746682  6.24001587]
124	168  	[ 5.38086923 23.64689655  5.74485403  0.18223971]	[ -8.70607305 -74.37176389 -11.65911247   5.14094863]	[  4.581142   -17.88599108   5.65647275   5.74236191]	[14.77686356  6.17450277 13.77746682  6.24001587]
125	168  	[ 5.44654035 23.09120651  5.55156514  0.18746362]	[ -8.70607305 -74.37176389 -11.65911247   5.14094863]	[  4.693415   -17.69554831   5.75202901   5.74347356]	[15.91646236  6.17435299 13.77746682  6.2388061 ]
126	168  	[ 5.13196437 23.36736916  5.50476394  0.18665078]	[ -8.70607305 -74.37176389 -10.35585075   5.14094863]	[  4.97457423 -17.64725946   5.65813159   5.7459326 ]	[15.91646236  6.17837456 13.77746682  6.2388061 ]
127	168  	[ 5.36167437 23.50116281  5.26692324  0.18689246]	[ -8.70607305 -74.37176389 -10.35585075   5.14094863]	[  4.51010699 -17.73024908   5.99188378   5.75223882]	[15.91646236  6.17837456 13.77746682  6.23971599]
128	168  	[ 5.49965902 23.74537834  5.32801186  0.18093223]	[ -8.70607305 -74.37176389 -10.35585075   5.14094863]	[  4.65779787 -18.33661802   6.05799538   5.74771232]	[15.91646236  6.06762147 13.77746682  6.23880587]
129	168  	[ 5.51082554 22.29451964  5.42318693  0.18433112]	[ -8.70607305 -74.37176389 -10.35585075   5.14094863]	[  4.70478373 -17.83392981   5.82973131   5.74110858]	[15.91646236  6.05957381 13.77746682  6.23880587]
130	168  	[ 5.56369789 22.78599033  5.45812714  0.1817223 ]	[ -9.5224358  -74.37176389 -10.35585075   5.14094863]	[  4.59339345 -18.79036854   6.05940579   5.74761989]	[15.91646236  6.05957381 13.77746682  6.23880587]
131	168  	[ 5.50314768 22.61189155  5.48907331  0.17809348]	[ -9.5224358  -74.37176389 -10.35585075   5.14094863]	[  4.83624957 -18.54108934   6.02609905   5.74099463]	[15.91646236  6.00356381 13.77746682  6.23880587]
132	168  	[ 5.53576588 22.0523644   5.81614666  0.17822315]	[ -9.5224358  -67.3243178  -10.35585075   5.14094863]	[  4.86170708 -17.74921364   5.70807835   5.74329224]	[15.91646236  6.00356381 13.77746682  6.24002   ]
133	168  	[ 5.6168513  21.6751966   5.63611136  0.17874095]	[ -9.5224358  -67.3243178  -10.35585075   5.14094863]	[  4.53403645 -17.39771494   5.85845773   5.74120062]	[15.91646236  5.93039721 13.77746682  6.24002   ]
134	168  	[ 5.62294001 21.33220548  5.70456646  0.16749563]	[ -9.5224358  -67.3243178  -10.35585075   5.14094863]	[  4.41611823 -17.53631549   5.95527028   5.7440699 ]	[15.91646236  5.93039721 13.77746682  6.24006023]
135	168  	[ 5.75028418 23.02592959  5.89145694  0.25115533]	[ -9.5224358  -67.3243178  -10.35585075   3.2967685 ]	[  4.62645176 -18.90987816   5.7309023    5.71690582]	[15.91646236  5.95044899 13.77746682  6.24002   ]
136	168  	[ 5.94610881 22.77910731  6.04322059  0.25126298]	[-11.55750378 -66.88617531 -10.35585075   3.2967685 ]	[  4.60868243 -18.08292004   5.20436568   5.7260186 ]	[15.91646236  5.89145878 13.77746682  6.2004428 ]
137	168  	[ 6.06252887 22.76692704  5.95641638  0.25815432]	[-12.06431891 -66.88617531 -10.35585075   3.2967685 ]	[  4.59389495 -17.95663971   4.88703399   5.72432948]	[15.91646236  6.14294682 13.77746682  6.22635083]
138	168  	[ 6.03511898 21.88420459  5.49566912  0.25324734]	[-12.06431891 -66.88617531 -10.35585075   3.2967685 ]	[  4.4733285  -16.25583503   5.72036211   5.72414134]	[15.91646236  6.14294682 13.77746682  6.12458548]
139	168  	[ 6.1005363  22.77520528  5.49667066  0.26016668]	[-12.06431891 -66.88617531 -10.35585075   3.2967685 ]	[  4.09949404 -16.35247623   5.66612802   5.7286049 ]	[15.91646236  6.14294682 13.77746682  6.2250049 ]
140	168  	[ 6.05005957 21.98866451  5.46938586  0.25454179]	[-12.06431891 -66.69956758 -10.35585075   3.2967685 ]	[  4.2252307  -16.2853963    6.03796967   5.71828039]	[15.91646236  6.04949154 13.77746682  6.22486548]
141	168  	[ 6.23272573 22.29876043  5.28428071  0.25677853]	[-12.06431891 -66.69956758  -7.14732051   3.2967685 ]	[  4.24206113 -17.25930039   6.13999919   5.72874653]	[15.91646236  6.04949154 13.77746682  6.22502259]
142	168  	[ 5.02039765 21.19178786  5.32483276  0.25791596]	[ -7.99382617 -66.69956758  -7.14732051   3.2967685 ]	[  5.56401384 -15.6595039    6.03814259   5.72864112]	[15.91646236  5.91426537 13.77746682  6.18039173]
143	168  	[ 4.79920022 20.47853945  5.5490941   0.40927099]	[ -7.99382617 -66.69956758  -7.14732051   3.2967685 ]	[  6.07254863 -14.15346235   6.01638289   5.68901653]	[15.91646236  5.91426537 13.94539551  6.18683954]
144	168  	[ 5.13682911 20.99058901  5.58973357  0.44951068]	[ -7.99382617 -71.8735003   -7.14732051   3.2967685 ]	[  5.88070793 -14.60337888   6.02269868   5.66775571]	[15.91646236  5.91426537 15.24137924  6.22510625]
145	168  	[ 5.13256265 20.43560856  5.80364428  0.44772874]	[ -7.99382617 -71.8735003   -7.14732051   3.2967685 ]	[  5.82139175 -14.50473817   5.87630162   5.66873808]	[15.91646236  5.96365255 15.24137924  6.22504024]
146	168  	[ 5.26994698 20.50157028  5.85729024  0.44435431]	[ -7.99382617 -71.8735003   -7.14732051   3.2967685 ]	[  5.63566709 -15.04374373   5.94119562   5.66289833]	[15.91646236  6.21580834 15.24137924  6.22440824]
147	168  	[ 4.91146311 20.62869255  5.35610198  0.37078528]	[ -5.88254762 -71.8735003   -8.10383706   3.2967685 ]	[  5.8404623  -14.80139112   6.15975699   5.69169395]	[15.91646236  6.21580834 15.24137924  6.21285608]
