gen	evals	std                                          	min                                              	avg                                              	max                                          
93 	168  	[ 3.24799728 22.98561309  6.30531398  1.34976357]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.32638338 -14.08618268   1.7330338    4.11241286]            	[ 9.25171239  5.8384199  12.17155198  6.96517895]
94 	168  	[ 3.33300319 23.64854062  6.27114477  1.31330785]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.45889163 -15.76042259   1.62307184   4.07158334]            	[ 9.25171239  5.8384199  12.17155198  6.94349462]
95 	168  	[ 3.29694797 24.75168195  6.23977847  1.31152169]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.30627647 -15.38867738   1.81088769   4.10553629]            	[ 9.25171239  5.86863756 12.17155198  6.94216047]
96 	168  	[ 3.33253262 25.25571454  6.27367953  1.33464588]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.35498543 -15.63741475   1.89809054   4.08712903]            	[ 9.25171239  5.8889729  12.17155198  6.94216275]
97 	168  	[ 3.26143529 23.53490145  6.26977901  1.31646624]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.32046972 -14.68748753   1.79830215   4.10173966]            	[ 9.25171239  5.86863756 12.17155198  6.94216047]
98 	168  	[ 3.34930347 24.25499474  6.46632048  1.29913176]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.2903241  -15.58677436   1.85756326   4.07632062]            	[ 9.25171239  6.13695352 12.17155198  6.94216047]
99 	168  	[ 3.40009109 24.80702035  6.56798322  1.27920258]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.40358396 -16.84195528   1.79581966   4.0281159 ]            	[ 9.25171239  6.13695352 12.17155198  6.94216047]
100	168  	[ 3.36414509 25.70182795  6.5885933   1.27781382]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.34806981 -17.30689675   1.64277268   4.06029026]            	[ 9.25171239  6.13695352 12.17155198  6.94216114]
101	168  	[ 3.42630863 24.68878875  6.38644196  1.28937942]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.18395463 -15.89433982   2.05800164   4.11677753]            	[ 9.25171239  6.13695352 12.17155198  6.96317262]
102	168  	[ 3.39533525 25.04161605  6.32794004  1.29189654]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.2497029  -16.09345099   1.99422459   4.09498619]            	[ 8.83992224  5.91562558 12.17155198  6.96317262]
103	168  	[ 3.42494919 25.47025169  6.31156894  1.30761024]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.33348738 -16.62175649   1.79938964   4.07525514]            	[ 8.83992224  5.91562558 12.17155198  6.96317262]
104	168  	[ 3.42574052 25.44991037  6.46202592  1.31204523]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.30520639 -16.71238651   1.75872424   4.10842918]            	[ 8.83992224  5.91562558 12.17155198  6.96317262]
105	168  	[ 3.43053366 25.53060018  6.52508136  1.33464001]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.33544999 -16.73255886   1.767178     4.1340676 ]            	[ 8.83992224  5.91562558 12.17155198  6.96317262]
106	168  	[ 3.52002243 24.57322743  6.66251445  1.35398915]	[-4.62903638e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.5386568  -16.11644185   1.32897185   4.01637165]            	[ 8.83992224  6.15393139 12.65156467  6.96317262]
107	168  	[ 3.42958662 23.37167932  6.73105526  1.3948154 ]	[-4.62903638e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.52208065 -15.1595981    0.96920225   4.06801262]            	[ 8.83992224  5.91562558 12.65156467  6.96317262]
108	168  	[ 3.30345379 23.40840237  6.76080615  1.36691861]	[-5.09508965e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.54769624 -15.0476123    1.52351362   4.02594461]            	[ 8.83992224  5.87563962 12.65156467  6.95693659]
109	168  	[ 3.36747513 24.81149221  6.88544887  1.31739251]	[-4.62903638e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.54758151 -16.32978848   1.5638908    4.09447298]            	[ 8.83992224  5.86863756 12.65156467  6.95693659]
110	168  	[ 3.39926316 24.19887337  6.89507688  1.33244677]	[-6.42063466e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.50220685 -15.46708208   1.4095962    4.09317922]            	[ 8.83992224  5.86863756 12.65156467  6.95764361]
111	168  	[ 3.55821817 24.54079053  7.0429548   1.32985285]	[-6.42063466e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.32564794 -15.96483361   1.57577382   4.10522651]            	[ 8.83992224  5.86863756 12.65156467  6.95693659]
