gen	evals	std                                          	min                                              	avg                                                          	max                                          
95 	168  	[ 4.95494662 21.90010436  4.1558454   1.06632292]	[ -12.90051679 -125.17372571   -6.85196616    2.78697624]	[  1.93642379 -15.06036877   3.28053599   5.21192627]            	[ 8.84813422  6.18826547 11.86530306  6.95477025]
96 	168  	[ 4.7375734  20.77392217  4.03787457  1.16689701]	[ -12.90051679 -125.17372571   -6.85196616    1.08548364]	[  2.33261994 -13.10144476   3.10120155   5.11146538]            	[ 8.84813422  6.18826547 11.86530306  6.95477025]
97 	168  	[ 4.9199077  21.30063678  4.15346845  1.10983028]	[ -12.90051679 -125.17372571   -6.85196616    2.78697624]	[  2.41033632 -14.35934973   3.06809864   5.11632567]            	[ 8.84813422  6.18826547 11.86530306  6.95477025]
98 	168  	[ 4.89839532 20.7051106   4.15160163  1.17115542]	[ -12.90051679 -125.17372571   -6.85196616    2.05531039]	[  2.11293198 -12.60240981   3.172656     5.18262693]            	[ 9.4586329   6.18826547 11.86530306  6.95312115]
99 	168  	[ 4.93278004 20.91557323  4.22162757  1.12913547]	[ -12.90051679 -125.17372571   -6.85196616    2.05531039]	[  2.11446592 -13.63664624   3.14543452   5.21946192]            	[ 9.4586329   6.18826547 11.86530306  6.94528612]
100	168  	[ 4.82543777 20.97750266  4.18518335  1.1650591 ]	[ -12.90051679 -125.17372571   -7.00925225    2.05531039]	[  2.37735497 -13.62238161   2.88050411   5.15970995]            	[ 9.4586329   6.18826547 11.86530306  6.94519768]
101	168  	[ 4.85234927 21.4962538   4.12388969  1.14895833]	[ -12.90051679 -125.17372571   -7.00925225    2.05531039]	[  2.26402318 -13.6394899    3.01346839   5.23770508]            	[ 9.4586329   6.18826547 11.86530306  6.94564661]
102	168  	[ 4.98494347 21.58391327  4.16470258  1.17662182]	[ -12.90051679 -125.17372571   -7.00925225    2.05531039]	[  2.28851876 -13.87432721   3.10891575   5.2258774 ]            	[ 9.4586329   6.18826547 11.86530306  6.94548825]
103	168  	[ 4.72997612 21.44982781  4.0514859   1.26560344]	[ -12.90051679 -125.17372571   -7.00925225    1.30152191]	[  2.58854263 -13.23729845   3.0676848    5.00789538]            	[ 9.2279544   6.23013293 13.17527312  6.94514286]
104	168  	[ 4.501306   20.88334233  3.92903811  1.2800292 ]	[ -12.90051679 -125.17372571   -7.00925225    1.30152191]	[  2.82264886 -13.47946817   3.12924135   5.02126748]            	[ 9.2279544   6.23013293 13.17527312  6.94243391]
105	168  	[ 4.43969372 21.07651539  3.90611043  1.35678477]	[ -12.90051679 -125.17372571   -7.00925225    1.29174072]	[  2.83393167 -13.82211243   2.96426974   4.9465564 ]            	[ 9.2279544   6.23013293 13.17527312  6.94023509]
106	168  	[ 4.55981795 21.49384455  3.98591699  1.3735542 ]	[ -12.90051679 -125.17372571   -7.00925225    1.29174072]	[  2.7159379  -13.87803887   3.09582039   4.93775687]            	[ 9.2279544   6.23013293 13.17527312  6.94383092]
107	168  	[ 4.60984704 22.90187025  4.13822317  1.39225954]	[ -12.90051679 -125.17372571   -7.00925225    1.30152191]	[  2.82760792 -15.1955708    2.95203497   4.91175889]            	[ 9.2279544   6.23013293 13.17527312  6.94383092]
